P_NAME,P_MASS,P_RADIUS,P_GRAVITY,P_DISTANCE,P_FLUX,P_TEMP_EQUIL,P_TYPE_TEMP,P_HABITABLE,P_ESI
NSVS 14256825 b,4497.2662,,,3.142464,8.5679373,434.69455,Hot,0,0.17946358
NY Vir b,883.56185,,,,,,,0,
OGLE-2003-BLG-235L b,826.35281,,,4.3,,,,0,
OGLE-2005-BLG-071L b,1207.7464,,,3.6,,,,0,
OGLE-2005-BLG-169L b,14.09885,,,3.5,,,,0,
OGLE-2005-BLG-390L b,5.403076,,,2.6,,,,0,
OGLE-2006-BLG-109L b,232.01444,,,2.3,,,,0,
OGLE-2006-BLG-109L c,85.813561,,,4.550625,,,,0,
OGLE-2007-BLG-349L AB c,80.000487,,,2.59,,,,0,
OGLE-2007-BLG-368L b,19.06968,,,3.3,,,,0,
OGLE-2008-BLG-092L b,57.209041,,,18,,,,0,
OGLE-2008-BLG-355L b,1462.0088,,,1.7,,,,0,
OGLE-2011-BLG-0173L b,60.387321,,,8,,,,0,
OGLE-2011-BLG-0251L b,168.44884,,,2.72,,,,0,
OGLE-2011-BLG-0265L b,279.68864,,,1.89,,,,0,
OGLE-2012-BLG-0026L b,46.08506,,,4,,,,0,
OGLE-2012-BLG-0026L c,273.33208,,,4.8,,,,0,
OGLE-2012-BLG-0358L b,587.98181,,,0.87,,,,0,
OGLE-2012-BLG-0406L b,867.67045,,,3.45,,,,0,
OGLE-2012-BLG-0563L b,123.95292,,,0.9,,,,0,
OGLE-2012-BLG-0724L b,149.37916,,,1.6,,,,0,
OGLE-2012-BLG-0950L b,34.99922,,,2.7,,,,0,
OGLE-2013-BLG-0102L b,3994.7802,,,0.8,,,,0,
OGLE-2013-BLG-0132L b,92.170121,,,3.6,,,,0,
OGLE-2013-BLG-0341L B b,2.3201444,,,0.883,,,,0,
OGLE-2013-BLG-1721L b,203.40992,,,2.6,,,,0,
OGLE-2013-BLG-1761L b,858.13561,,,1.8,,,,0,
OGLE-2014-BLG-0124L b,162.09228,,,3.11,,,,0,
OGLE-2014-BLG-0676L b,982.08853,,,4.4,,,,0,
OGLE-2014-BLG-1722L b,55.298894,,,1.9,,,,0,
OGLE-2014-BLG-1722L c,83.700005,,,2.5,,,,0,
OGLE-2014-BLG-1760L b,177.98368,,,1.75,,,,0,
OGLE-2015-BLG-0051L b,228.83616,,,0.73,,,,0,
OGLE-2015-BLG-0954L b,1080.6152,,,1.6,,,,0,
OGLE-2015-BLG-0966L b,20.998896,,,2.1,,,,0,
OGLE-2015-BLG-1670L b,17.900073,,,2.62,,,,0,
OGLE-2016-BLG-0263L b,1303.0948,,,5.4,,,,0,
OGLE-2016-BLG-0613L AB b,1328.5211,,,6.4,,,,0,
OGLE-2016-BLG-1190L b,4252.5387,,,2.17,,,,0,
OGLE-2016-BLG-1195L b,1.430226,,,1.16,,,,0,
OGLE-2017-BLG-0173L b,3.2704502,,,3.913,,,,0,
OGLE-2017-BLG-0373L b,127.44903,,,2.424,,,,0,
OGLE-2017-BLG-0482L b,9.000889,,,1.8,,,,0,
OGLE-2017-BLG-1140L b,505.34652,,,1.02,,,,0,
OGLE-2017-BLG-1434L b,4.449592,,,1.18,,,,0,
OGLE-2017-BLG-1522L b,238.371,,,0.59,,,,0,
OGLE-2018-BLG-0596L b,13.930401,,,0.97,,,,0,
OGLE-TR-056 b,441.78092,15.27923,1.8923611,0.02383,,,,0,
OGLE-TR-10 b,197.05336,14.0125,1.0035814,0.0434,816.11014,1361.7021,Hot,0,0.065544494
OGLE-TR-111 b,,11.42299,,0.0473,178.01012,930.58508,Hot,0,0.083017351
OGLE-TR-113 b,400.46328,12.25253,2.6675413,0.02289,533.72871,1224.5459,Hot,0,0.074397614
OGLE-TR-132 b,375.03704,13.452,2.0725282,0.03035,2520.4931,1805.1624,Hot,0,0.067051056
OGLE-TR-182 b,321.00628,12.6673,2.0005316,0.051,551.33834,1234.5238,Hot,0,0.072229665
OGLE-TR-211 b,327.36284,15.2456,1.4084464,0.051,1482.7847,1580.9365,Hot,0,0.060254937
OGLE2-TR-L9 b,1430.226,18.0481,4.3907802,0.0308,5108.0469,2153.8161,Hot,0,0.051251637
Oph 11 b,4449.592,,,243,1.49E-08,2.8124512,Cold,0,0.072357864
PDS 70 b,2542.624,14.573,11.972483,22,0.000731512,41.898671,Cold,0,0.062792191
PDS 70 c,3333.8537,,,34.5,0.00029746,33.458159,Cold,0,0.071871095
PH1 b,168.76667,6.17671,4.4235634,0.65360654,10.655585,459.87213,Hot,0,0.22328764
PH2 b,,10.12263,,0.8975934,1.438525,269.68061,Warm,0,0.40626382
POTS-1 b,734.18269,10.54861,6.5980206,0.03734,83.840672,770.91873,Hot,0,0.095279575
PSR B1257+12 b,0.01906968,,,0.19,,,,0,
PSR B1257+12 c,4.3002129,,,0.36006227,,,,0,
PSR B1257+12 d,3.8997496,,,0.46,,,,0,
PSR B1620-26 b,794.57001,,,23,,,,0,
PSR J1719-1438 b,381.3936,,,0.00440792,30.418407,597.90944,Hot,0,0.099321152
PSR J2322-2650 b,252.64148,,,0.010200015,,,,0,
Pr0201 b,171.62712,,,0.06,478.24267,1191.3983,Hot,0,0.065924002
Pr0211 b,597.51665,,,0.031761921,482.85151,1194.2313,Hot,0,0.06911655
Pr0211 c,2475.8801,,,6.886275,0.022862614,87.447789,Cold,0,0.094547648
Proxima Cen b,1.271312,,,0.051470625,0.68966317,226.6055,Warm,1,0.86745445
Qatar-1 b,411.26944,12.81303,2.5050866,0.02332,665.88978,1294.1824,Hot,0,0.071185251
Qatar-10 b,233.92141,17.29703,0.78185622,0.0286,2407.2286,1784.5316,Hot,0,0.053513592
Qatar-2 b,792.66304,14.05734,4.0112738,0.02153,547.43513,1232.333,Hot,0,0.066000207
Qatar-3 b,1369.8387,12.28616,9.0748006,0.03783,1314.7826,1534.1167,Hot,0,0.073027205
Qatar-4 b,1938.7508,12.72335,11.9762,0.02803,609.39313,1265.8123,Hot,0,0.071769754
Qatar-5 b,1373.017,12.40947,8.9159872,0.04127,669.31723,1295.8446,Hot,0,0.073180144
Qatar-7 b,597.51665,19.057,1.6452842,0.0352,2928.466,1874.1526,Hot,0,0.048909418
Qatar-8 b,117.91419,14.40485,0.56826196,0.0474,741.85107,1329.6094,Hot,0,0.06409945
Qatar-9 b,378.21532,11.31089,2.95628,0.0234,276.41333,1038.8065,Hot,0,0.08154751
ROXs 12 b,5085.248,,,210,,,,0,
ROXs 42 B b,2860.452,,,157,,,,0,
RR Cae b,1334.8776,,,5.3,,,,0,
Ross 128 b,1.3984432,,,0.049933709,1.7454503,292.09208,Hot,0,0.8046835
Ross 458 c,1997.6634,13.6762,10.680496,1168,4.48E-08,3.7067598,Cold,0,0.065649815
SR 12 AB c,4131.764,,,,,,,0,
SWEEPS-11 b,3082.9316,12.6673,19.213026,0.03,,,,0,
SWEEPS-4 b,1207.7464,9.0801,14.648545,0.055,,,,0,
TAP 26 b,527.59448,,,0.0968,59.63175,707.96909,Hot,0,0.084120331
TCP J05074264+2447555 b,9.2011207,,,0.5,,,,0,
TOI 150.01,556.19901,15.4698,2.3241321,0.0583,822.40986,1364.3223,Hot,0,0.060046401
TOI 172 b,1722.6278,10.81765,14.720603,0.098019936,373.1406,1087.7374,Hot,0,0.083620654
TOI 216.01,199.99963,11.28847,1.5694917,0.206987,9.4275506,446.35059,Hot,0,0.17714874
TOI 216.02,29.999785,7.69006,0.50729278,0.13042646,24.342043,564.03333,Hot,0,0.15115962
TOI 270 b,,1.24431,,0.0306,18.16188,525.93868,Hot,0,0.36203603
TOI 270 c,,2.42136,,0.0472,7.6334288,423.47212,Hot,0,0.38236826
TOI 270 d,,2.1299,,0.0733,3.1651603,339.81601,Hot,0,0.55248359
TRAPPIST-1 b,0.84860077,1.08737,0.71770955,0.011146446,4.4971105,370.54636,Hot,0,0.54918552
TRAPPIST-1 c,1.3793735,1.05374,1.242267,0.015262391,2.3997995,316.68392,Hot,0,0.70827555
TRAPPIST-1 d,0.40999812,0.77349,0.68528695,0.021492528,1.2065612,266.76719,Warm,1,0.88802761
TRAPPIST-1 e,0.61976461,0.91922,0.73347926,0.028271764,0.69973431,232.69554,Warm,1,0.87158977
TRAPPIST-1 f,0.68015193,1.04253,0.62579027,0.037173625,0.40276158,202.8071,Warm,1,0.69858308
TRAPPIST-1 g,1.3412342,1.13221,1.0462865,0.045183909,0.27251393,183.94526,Warm,1,0.59338193
TRAPPIST-1 h,,0.75107,,0.059539171,0.15607262,160.13143,Cold,0,0.47411884
TYC 1422-614-1 b,794.57001,,,0.691242,47.194329,667.30403,Hot,0,0.089709583
TYC 1422-614-1 c,3178.28,,,1.3715782,11.963675,473.61261,Hot,0,0.15153785
TYC 3318-01333-1 b,1086.9718,,,1.42079,8.1554266,429.7554,Hot,0,0.17956102
TYC 3667-1280-1 b,1716.2712,,,0.21013608,551.75946,1234.4592,Hot,0,0.071667168
TYC 4282-00605-1 b,3426.1859,,,0.4385424,470.79557,1168.8178,Hot,0,0.073907937
Teegarden's Star b,1.0488324,,,0.0252,1.2141138,267.42977,Warm,1,0.93120767
Teegarden's Star c,1.1092197,,,0.0443,0.39287375,201.70105,Warm,1,0.69151033
TrES-1 b,266.97552,12.6673,1.6638085,0.04151029,281.07467,1043.1586,Hot,0,0.074091244
TrES-2 b,473.56372,15.2456,2.0374614,0.039618162,838.60897,1370.9916,Hot,0,0.060804304
TrES-3 b,607.05149,14.97656,2.7064586,0.02282,1207.8343,1501.9198,Hot,0,0.061384584
TrES-4 b,247.90584,18.0481,0.76106856,0.046751083,1669.1225,1628.422,Hot,0,0.051676193
TrES-5 b,568.91213,13.38474,3.1755965,0.02459,801.8779,1355.7261,Hot,0,0.068258973
UKIRT-2017-BLG-001L b,406.81984,,,4.18,,,,0,
USco CTIO 108 b,4449.592,,,670,,,,0,
UZ For b,2002.3164,,,5.90472,,,,0,
UZ For c,2447.2756,,,2.8035,,,,0,
V0391 Peg b,1017.0496,,,1.7,12.086956,475.0334,Hot,0,0.1474187
V1298 Tau b,,10.21231,,0.16975809,33.171702,609.97203,Hot,0,0.11641736
V830 Tau b,222.4796,,,0.057,359.87746,1109.6437,Hot,0,0.067311198
VHS J125601.92-125723.9 b,3559.6736,,,102,6.92E-08,4.1327843,Cold,0,0.071733456
WASP-1 b,271.42511,16.62443,0.98210178,0.03889,,,,0,
WASP-10 b,1001.1582,12.1068,6.830366,0.03781,146.6891,886.63397,Hot,0,0.080435213
WASP-100 b,400.46328,14.9093,1.8015578,0.036044586,3853.0464,2007.2246,Hot,0,0.06102696
WASP-101 b,162.09228,16.0303,0.63078162,0.05140044,964.22919,1419.6784,Hot,0,0.057987188
WASP-103 b,473.56372,17.12888,1.614063,0.01985,6571.3931,2293.8197,Hot,0,0.053712577
WASP-104 b,404.27722,12.74577,2.4885543,0.02918,871.35882,1384.1851,Hot,0,0.071132043
WASP-105 b,572.09041,10.7616,4.9398182,0.075,85.24776,774.13313,Hot,0,0.093637727
WASP-106 b,514.88136,11.4342,3.9381804,0.084399261,290.14196,1051.4716,Hot,0,0.080628912
WASP-107 b,38.13936,10.5374,0.34348397,0.055,49.689662,676.41218,Hot,0,0.10389829
WASP-11 b,251.08412,12.4431,1.6216684,0.052823415,135.01458,868.44052,Hot,0,0.079296141
WASP-113 b,150.9683,15.79489,0.60513539,0.05885,807.06524,1357.9134,Hot,0,0.058971507
WASP-114 b,562.23774,15.01019,2.4954427,0.028512053,2806.3597,1854.253,Hot,0,0.060760985
WASP-117 b,95.348401,11.8826,0.67529021,0.10346225,189.80346,929.17458,Hot,0,0.08001318
WASP-118 b,163.36359,16.1424,0.62693002,0.05453,1470.1025,1577.5452,Hot,0,0.057250028
WASP-119 b,390.92844,15.694,1.5871938,0.036361057,999.45534,1431.5662,Hot,0,0.059055901
WASP-12 b,465.61802,21.71377,0.9875505,0.0232,7505.1144,2371.2876,Hot,0,0.04315213
WASP-120 b,1541.4658,16.51233,5.6534971,0.051483499,2055.8487,1714.4615,Hot,0,0.055889703
WASP-121 b,375.99053,20.90665,0.86021696,0.02544,5135.9559,2156.7521,Hot,0,0.044760892
WASP-123 b,285.72737,14.77478,1.30891,0.04263,876.85037,1386.3608,Hot,0,0.062462377
WASP-124 b,190.6968,13.9004,0.98693559,0.044906488,619.55601,1270.9882,Hot,0,0.066423124
WASP-126 b,88.991841,10.7616,0.76841617,0.04562738,824.6458,1356.865,Hot,0,0.082398071
WASP-127 b,57.209041,15.3577,0.24255616,0.052,638.64104,1280.7345,Hot,0,0.060805619
WASP-129 b,317.828,10.4253,2.9242536,0.063089382,224.01285,983.91991,Hot,0,0.088176413
WASP-13 b,114.41808,13.6762,0.61173562,0.046753432,964.20784,1419.6706,Hot,0,0.066758117
WASP-130 b,390.92844,9.9769,3.9274081,0.1012,80.716105,763.63348,Hot,0,0.099876526
WASP-131 b,85.813561,13.6762,0.45880172,0.0607,752.59855,1334.3991,Hot,0,0.067069163
WASP-132 b,130.30948,9.7527,1.370018,0.067,56.819314,699.4697,Hot,0,0.10708014
WASP-133 b,368.68048,13.5641,2.0038637,0.034998525,1672.0255,1620.2165,Hot,0,0.066774296
WASP-135 b,603.87321,14.573,2.8434646,0.0243,1450.3808,1572.2276,Hot,0,0.062747465
WASP-136 b,479.92028,15.4698,2.005394,0.0661,1538.0399,1595.4633,Hot,0,0.059446931
WASP-138 b,387.75016,12.2189,2.5970946,0.0494,1050.8404,1450.538,Hot,0,0.073583543
WASP-139 b,37.185876,8.968,0.46236699,0.062,118.59417,840.73812,Hot,0,0.10395137
WASP-14 b,2809.5995,15.4698,11.740187,0.039544511,1998.0582,1700.7289,Hot,0,0.059288157
WASP-140 b,775.50033,16.1424,2.976088,0.032335675,498.13298,1203.0985,Hot,0,0.058651398
WASP-141 b,854.95733,13.5641,4.6468908,0.0469,926.38634,1405.5391,Hot,0,0.067288541
WASP-142 b,266.97552,17.1513,0.9075642,0.0347,2611.0506,1821.1626,Hot,0,0.053892186
WASP-144 b,139.84432,9.5285,1.5402661,0.0316,430.4254,1160.4312,Hot,0,0.092554767
WASP-145 A b,282.86692,10.089,2.7789832,0.0261,350.59828,1102.4207,Hot,0,0.088828449
WASP-147 b,87.402701,12.49915,0.55945336,0.0549,642.57657,1282.7031,Hot,0,0.07279182
WASP-15 b,171.62712,15.8061,0.68696793,0.049925201,1240.3225,1511.9191,Hot,0,0.058476395
WASP-151 b,98.526681,12.6673,0.61402455,0.055000247,457.32321,1178.1483,Hot,0,0.072628447
WASP-153 b,123.95292,17.3755,0.41056521,0.048001944,1423.7746,1564.9433,Hot,0,0.053596395
WASP-156 b,40.681984,5.7171,1.2446595,0.04530111,146.57369,886.45135,Hot,0,0.14377659
WASP-157 b,,11.18758,,0.0499,483.25707,1194.5091,Hot,0,0.080629768
WASP-158 b,886.74013,11.9947,6.1633606,0.0517,1053.0089,1451.2857,Hot,0,0.074776066
WASP-159 b,174.8054,15.4698,0.73044151,0.0538,1933.2797,1689.3459,Hot,0,0.059305948
WASP-16 b,394.10672,13.6762,2.1070894,0.050616176,479.75455,1192.3388,Hot,0,0.067873997
WASP-160 B b,88.356185,12.2189,0.59179696,0.0452,261.5159,1024.5176,Hot,0,0.076659593
WASP-161 b,791.39173,12.81303,4.8204526,0.0673,970.44435,1421.9606,Hot,0,0.070680535
WASP-162 b,1652.7056,11.21,13.151772,0.095302904,127.44388,823.66926,Hot,0,0.086673508
WASP-163 b,594.33837,13.47442,3.2735095,0.0266,1182.0038,1493.8247,Hot,0,0.067432506
WASP-164 b,676.97365,12.64488,4.233917,0.02818,1108.8701,1470.1616,Hot,0,0.071363047
WASP-165 b,209.13083,14.1246,1.0482521,0.04823,1159.2366,1486.5788,Hot,0,0.064700154
WASP-166 b,32.100628,7.0623,0.64360766,0.0641,434.82424,1163.3847,Hot,0,0.11788763
WASP-167 b,2542.624,17.7118,8.1050695,0.0365,5173.6988,2160.7036,Hot,0,0.052138585
WASP-168 b,133.48776,16.815,0.4721149,0.0519,540.74807,1228.5523,Hot,0,0.056415454
WASP-17 b,247.90584,20.9627,0.56414705,0.061998556,952.49617,1415.3398,Hot,0,0.045543391
WASP-170 b,508.5248,12.28616,3.3688355,0.0337,685.54609,1303.6292,Hot,0,0.07377728
WASP-172 b,149.37916,17.5997,0.48225805,0.0694,1538.2708,1595.5232,Hot,0,0.052923402
WASP-173 A b,1172.7853,13.452,6.4810415,0.0248,2031.1557,1710.3332,Hot,0,0.067153332
WASP-174 b,413.1764,14.573,1.9455284,0.0559,825.51984,1365.6103,Hot,0,0.06330234
WASP-177 b,161.45663,17.7118,0.51467191,0.03957,287.15274,1048.7528,Hot,0,0.055589598
WASP-18 b,3635.9524,13.452,20.092985,0.021322938,5609.8746,2204.8297,Hot,0,0.066817161
WASP-181 b,95.030573,13.27264,0.53944692,0.05427,325.88575,1082.4585,Hot,0,0.070704536
WASP-183 b,159.54966,16.4787,0.58755696,0.04632,251.85427,1014.921,Hot,0,0.059657982
WASP-19 b,339.75814,15.60432,1.3953404,0.016340033,3225.3906,1919.951,Hot,0,0.058626607
WASP-190 b,317.828,12.8915,1.9124287,0.0663,875.43005,1385.7991,Hot,0,0.070423882
WASP-2 b,290.81262,12.00591,2.0175443,0.03138,469.41257,1185.8605,Hot,0,0.075984446
WASP-20 b,98.844509,16.38902,0.36799895,0.06,598.6342,1260.1879,Hot,0,0.057519605
WASP-21 b,95.348401,11.9947,0.66272695,0.052,487.30811,1197.0046,Hot,0,0.075961225
WASP-22 b,212.94476,13.7883,1.1200709,0.05149729,673.64152,1297.8352,Hot,0,0.066756739
WASP-23 b,280.95995,10.78402,2.4159228,0.037672267,264.82541,1027.002,Hot,0,0.085021398
WASP-24 b,394.10672,15.4698,1.6468136,0.03886707,1628.8716,1618.5146,Hot,0,0.059408482
WASP-25 b,139.84432,11.9947,0.97199952,0.041434751,365.09891,1113.647,Hot,0,0.076697795
WASP-26 b,270.1538,13.5641,1.4683484,0.036581221,1321.0314,1535.9363,Hot,0,0.066944128
WASP-28 b,288.27,13.59773,1.5590736,0.04469,762.4676,1338.7524,Hot,0,0.067389838
WASP-29 b,73.100441,8.6317,0.98113172,0.044626633,149.24707,890.32391,Hot,0,0.10518813
WASP-3 b,772.32205,15.9182,3.0479688,0.034591216,2604.9648,1820.1005,Hot,0,0.057660143
WASP-31 b,151.92179,17.36429,0.50385549,0.04659,1017.2714,1438.8122,Hot,0,0.053923291
WASP-32 b,835.88765,10.7616,7.2176233,0.034160455,984.83178,1427.2019,Hot,0,0.0821841
WASP-33 b,665.21401,17.85753,2.0860207,0.0239,9912.2691,2542.074,Hot,0,0.051651959
WASP-34 b,177.98368,11.21,1.4163447,0.051220942,299.23889,1059.3002,Hot,0,0.081862821
WASP-35 b,225.65788,14.573,1.0625578,0.042839274,733.0933,1325.6678,Hot,0,0.063464563
WASP-36 b,750.39191,14.87567,3.3910569,0.02677,1514.0409,1589.2028,Hot,0,0.061577304
WASP-37 b,572.09041,13.0036,3.3832762,0.0446,509.71909,1210.5358,Hot,0,0.07076913
WASP-38 b,1093.3283,13.7883,5.7508117,0.085426553,414.31462,1149.2226,Hot,0,0.067745155
WASP-39 b,88.991841,14.2367,0.43906773,0.0486,261.26195,1024.2688,Hot,0,0.067392942
WASP-4 b,376.94401,14.80841,1.7189371,0.0226,1181.4812,1493.6595,Hot,0,0.062024457
WASP-41 b,270.1538,12.331,1.7767016,0.038379459,396.14423,1136.6015,Hot,0,0.074686874
WASP-41 c,1010.693,,,1.1162433,0.53322928,214.07381,Warm,0,0.35625067
WASP-42 b,167.49536,12.57762,1.0587803,0.0561,179.95172,933.1123,Hot,0,0.076660418
WASP-43 b,565.73385,10.4253,5.2051714,0.0142,599.54966,1260.6694,Hot,0,0.085152255
WASP-44 b,282.54909,12.7794,1.7301071,0.03473,550.34375,1233.9666,Hot,0,0.071685254
WASP-45 b,330.54112,12.7794,2.0239723,0.041123026,340.81088,1094.6449,Hot,0,0.072878045
WASP-46 b,607.05149,13.16054,3.50492,0.02335,1195.2641,1497.9968,Hot,0,0.068836229
WASP-47 b,363.09625,12.63367,2.274902,0.051269087,420.9059,1153.9611,Hot,0,0.072996777
WASP-47 c,398.19717,,,1.4540245,0.59690486,220.14437,Warm,0,0.36399415
WASP-47 d,13.10087,3.57599,1.0244896,0.085976498,149.71467,891.13812,Hot,0,0.19671521
WASP-47 e,6.8301238,1.80481,2.0968415,0.016935154,3857.6062,2007.8182,Hot,0,0.26471172
WASP-48 b,254.2624,16.815,0.89926647,0.031172406,2827.151,1857.7281,Hot,0,0.05483874
WASP-49 b,117.59636,12.4431,0.7595156,0.03764002,585.17333,1253.0432,Hot,0,0.07323916
WASP-5 b,502.16824,12.18527,3.3820415,0.026719277,1408.49,1560.3272,Hot,0,0.073500303
WASP-50 b,466.82577,13.07086,2.7324139,0.0293,626.16245,1274.432,Hot,0,0.070064555
WASP-52 b,146.20088,14.2367,0.72132556,0.0272,472.37297,1187.7257,Hot,0,0.06558214
WASP-53 b,677.6093,12.03954,4.6747627,0.041028454,205.28533,964.18653,Hot,0,0.078732028
WASP-53 c,5196.4878,,,5.036249,0.045316309,95.56409,Cold,0,0.11865747
WASP-54 b,187.51852,17.7118,0.59774888,0.048085769,1674.1419,1628.1452,Hot,0,0.052564267
WASP-55 b,193.87508,14.9093,0.87218273,0.05493794,427.3709,1158.3669,Hot,0,0.063233638
WASP-56 b,143.0226,10.5374,1.2880649,0.048399609,346.65663,1099.309,Hot,0,0.085702772
WASP-57 b,204.68123,11.7705,1.4773663,0.03769,536.48104,1226.1215,Hot,0,0.076994915
WASP-58 b,308.29316,16.0303,1.1997219,0.058467963,441.45288,1167.7934,Hot,0,0.059283252
WASP-59 b,274.28557,8.68775,3.6340284,0.0700485,32.246084,605.96338,Hot,0,0.13022088
WASP-6 b,117.59636,11.5463,0.88208047,0.036015229,325.96925,1082.0199,Hot,0,0.079566379
WASP-60 b,174.8054,9.8648,1.7962975,0.054870718,493.61361,1200.8581,Hot,0,0.089600781
WASP-61 b,851.77905,15.8061,3.4093964,0.058742243,951.85559,1415.1018,Hot,0,0.058734982
WASP-62 b,165.27056,14.7972,0.75480786,0.054496791,687.55776,1304.5845,Hot,0,0.062711769
WASP-63 b,117.59636,15.8061,0.47070025,0.056855001,909.80668,1399.2077,Hot,0,0.058786347
WASP-64 b,403.95939,14.24791,1.9899189,0.02648,1220.7858,1505.93,Hot,0,0.064157577
WASP-65 b,492.6334,12.46552,3.1703197,0.0334,805.73192,1357.3522,Hot,0,0.0726238
WASP-66 b,746.89581,15.694,3.0324435,0.054995761,1741.1304,1645.7078,Hot,0,0.058604478
WASP-67 b,136.66604,12.8915,0.82234434,0.052553474,183.68111,937.90972,Hot,0,0.07500254
WASP-68 b,343.25424,14.7972,1.5676779,0.066078335,802.09619,1355.8184,Hot,0,0.062491402
WASP-69 b,92.170121,12.4431,0.59529601,0.047890904,140.98435,877.88502,Hot,0,0.078965286
WASP-7 b,305.11488,14.9093,1.3726154,0.0617,807.44005,1358.071,Hot,0,0.062066991
WASP-70 A b,187.51852,13.04844,1.1013541,0.04853,624.57156,1273.6217,Hot,0,0.070173523
WASP-71 b,441.78092,13.2278,2.5248275,0.036342287,3010.4292,1887.1309,Hot,0,0.067988128
WASP-72 b,731.00441,14.4609,3.4956613,0.04677348,2969.7667,1880.7259,Hot,0,0.062804601
WASP-73 b,908.98809,15.9182,3.5873213,0.068065715,1662.5757,1626.8229,Hot,0,0.057890625
WASP-74 b,228.83616,15.2456,0.98454509,0.032251965,2235.9406,1751.9027,Hot,0,0.060013776
WASP-75 b,340.07596,14.2367,1.677866,0.0375,1400.5111,1558.5349,Hot,0,0.06409039
WASP-76 b,292.40176,20.5143,0.69481083,0.033,3757.2755,1994.6338,Hot,0,0.045627201
WASP-77 A b,727.82613,15.4698,3.0412928,0.027432831,1171.8696,1490.6124,Hot,0,0.059662307
WASP-78 b,352.78908,21.6353,0.75368399,0.04046879,4583.9277,2096.3044,Hot,0,0.043386276
WASP-79 b,270.1538,18.7207,0.77084474,0.05237578,1586.512,1607.8878,Hot,0,0.05001722
WASP-8 b,807.28313,12.6673,5.0310399,0.091623704,128.64808,842.03997,Hot,0,0.078552866
WASP-8 c,3003.4746,,,5.28,0.033531066,109.02014,Cold,0,0.1056987
WASP-80 b,170.99147,11.19879,1.3634281,0.034400069,77.649093,756.27311,Hot,0,0.09204454
WASP-81 b,231.69661,16.01909,0.90290904,0.039165116,1143.6677,1480.3503,Hot,0,0.057851356
WASP-82 b,371.85876,18.1602,1.1275525,0.04329717,3716.2783,1989.1703,Hot,0,0.051039014
WASP-83 b,95.348401,11.6584,0.70151265,0.059,261.55897,1024.5598,Hot,0,0.07973077
WASP-84 b,220.57263,10.55982,1.9780561,0.0771,67.606526,730.53674,Hot,0,0.098209101
WASP-85 A b,402.05242,13.9004,2.0807892,0.039,726.35432,1322.6107,Hot,0,0.066170468
WASP-87 b,692.86505,15.52585,2.8743383,0.02946,4747.1967,2114.7265,Hot,0,0.058788253
WASP-88 b,133.48776,16.3666,0.49833858,0.055700125,1599.4299,1611.1509,Hot,0,0.056485918
WASP-89 b,1875.1852,11.6584,13.796415,0.043495266,268.60291,1024.0958,Hot,0,0.079623458
WASP-90 b,200.23164,18.2723,0.59971688,0.0562,1901.0358,1682.2575,Hot,0,0.051022735
WASP-91 b,425.88952,11.5463,3.1945617,0.037,283.6237,1045.5156,Hot,0,0.080057615
WASP-92 b,255.85154,16.37781,0.95384186,0.0348,2066.2284,1717.6691,Hot,0,0.056301726
WASP-93 b,467.20716,17.90237,1.4577681,0.04211,2352.3641,1774.2755,Hot,0,0.051874909
WASP-94 A b,158.914,17.7118,0.50656684,0.058008776,845.21137,1373.6821,Hot,0,0.053180587
WASP-94 B b,196.41771,,,0.0335,1936.4858,1690.0459,Hot,0,0.064588906
WASP-95 b,457.67232,13.7883,2.4073165,0.037372406,1121.1687,1474.2212,Hot,0,0.066125034
WASP-96 b,152.55744,13.452,0.84306231,0.0453,453.42963,1175.6347,Hot,0,0.068981653
WASP-97 b,432.24608,12.7794,2.646733,0.033612661,935.93736,1409.148,Hot,0,0.070883832
WASP-98 b,293.03742,12.82424,1.7818035,0.03762,311.04004,1069.9143,Hot,0,0.072960162
WASP-99 b,772.32205,11.4342,5.9072705,0.066938545,769.35055,1341.7635,Hot,0,0.078318789
WD 0806-661 b,2383.71,,,2500,,,,0,
WISEP J121756.91+162640.2 A b,6992.2161,10.47014,63.783722,8,1.24E-08,2.6881975,Cold,0,0.083028968
WTS-1 b,1274.4903,16.7029,4.5682805,0.047235,822.6045,1361.8363,Hot,0,0.056082367
WTS-2 b,355.96736,15.27923,1.5247802,0.01855,915.3841,1401.3472,Hot,0,0.060579584
Wolf 1061 b,1.9101463,,,0.037921875,7.7253275,422.93566,Hot,0,0.45093767
Wolf 1061 c,3.4102945,,,0.08953845,1.3642731,274.71341,Warm,1,0.79271108
Wolf 1061 d,7.7009725,,,0.5410875,0.058219704,117.18634,Cold,0,0.29228715
Wolf 503 b,,2.02901,,0.0571,64.715721,722.599,Hot,0,0.2735475
XO-1 b,263.79724,12.7794,1.6152856,0.046785758,346.49585,1099.1815,Hot,0,0.072826722
XO-2 N b,179.89065,11.13153,1.4517735,0.0368,,,,0,
XO-2 S b,82.635281,,,0.132106,45.793867,658.67563,Hot,0,0.10333384
XO-2 S c,435.42436,,,0.48115212,3.4055582,344.56546,Hot,0,0.27799921
XO-3 b,2316.9661,15.8061,9.2740671,0.036858781,3031.6213,1859.7685,Hot,0,0.057971706
XO-4 b,451.31576,14.0125,2.2985251,0.051951174,1168.7976,1489.6346,Hot,0,0.06515054
